tweet_id,user_id,time_stamp,text,retweet_count,favorite_count
321277491085979648,135552064,1365433497,Hoorah I didn't kill my curls with #colourB4 #personalvictory #deepconditioner pic.twitter.com/T1nP8GpvDU,0,0
321049821668597761,169921007,1365379216,Swiffered the floors. #personalvictory,0,0
321001923241185280,28547734,1365367797,"My family finally realized that I do, in fact, have the coldest room in the house #personalvictory #seriouslythough #imfreezing",0,0
320961928862248961,243899266,1365358261,Made it through a weekend without breaking/losing a pair of sunglasses. #PersonalVictory,0,0
320697572740182016,437831545,1365295234,"@SweetSaraBea lol the green color used to always freak me out .... I got a little ""adventurous"" =) #personalvictory",0,0
320553854020235265,74203984,1365260969,Well paintballing was certainly a new experience. Cut and bruised but I still managed to shoot people out the game. #personalvictory,0,0
320385138703872000,31357425,1365220744,Saw Evil Dead and didn't gag #personalvictory,0,0
320248848176017408,421954981,1365188249,Jezelf overtroffen? @MartinBrouwers: Met eenvoudige voorbeelden complexe internetdingen aan 60plussers weten uit te leggen. #personalvictory,0,0
320200752024911874,110712047,1365176782,Met eenvoudige voorbeelden complexe internetdingen aan 60plussers weten uit te leggen. #personalvictory,0,0
320081925559681024,72157355,1365148452,Managed to wake up at quarter to 8 without an alarm #personalvictory,0,0
319828044015628288,1317234420,1365087922,Pooping on the job #personalvictory #stickingittotheman #tryandstopme,1,0
319777280681467904,356308597,1365075819,Finished an entire thing of Chapstick before losing it. #greataccomplishment #personalvictory,0,0
319618927510556672,910591896,1365038065,"We might not gave won, buttt 9 strikeouts?! Still in shock #personalvictory #wellgetthere",0,0
319604633091854336,598905230,1365034657,When I was 10 my parents wouldn't let me get a tamagotchi. I just downloaded the app. TAKE THAT!!! #PersonalVictory,0,0
319585277112901632,69543693,1365030042,I can feel my ribs #personalvictory,0,0
319479244319227904,794578118,1365004762,Made it to english 5 minutes early! #personalvictory #wakingupishardtodo,0,1
319465759573147648,541272243,1365001547,"On a different note, it seems I have claimed the username Thecesarsalad on all the social networking sites I use. #PersonalVictory",0,0
319307961673588736,44516301,1364963925,Giant Jenga tonight. I'm not the one who made it fall. #personalvictory http://instagram.com/p/XoSNunOKaK/ ,0,0
319001725937795072,251585712,1364890912,@bobvanloenen haha nohman ik was best wakker vanochtend :p #personalvictory,0,0
318944422802911232,347660497,1364877250,Just turned down a doughnut #personalvictory,0,0
318914747045130240,131604702,1364870175,Cleaned my room 2day! haha #PersonalVictory,0,0
318897051565953024,14817747,1364865956,Banned from Duquesne crushes #personalvictory,0,1
318882464128987136,805628370,1364862478,Unpacked and I've only been home since Saturday! #personalvictory #youshouldbeimpressed,0,1
318868505917259778,1029348685,1364859150,It's just funny when an ex takes pics with his new girl and all he wear is stuff you bought. #personalvictory #betshedontknow,0,0
318565004649586688,31763303,1364786790,Eating fish in a restaurant. For the first time in.. Ever. #PersonalVictory #Anxiety,0,0
318407220587008002,223155808,1364749171,@Soulseedscoach #lookwithin #personalvictory #nogod #onlydog,0,0
318218618917756928,434564976,1364704205,*Writes all the words!* #personalvictory Now time for bed. Maybe I'll dream of chocolate bunnies and marshmallow chicks.,0,0
317811506945331200,235615591,1364607142,Sent in my application and didn't even cry.  #personalvictory,0,0
317689539906895872,154526468,1364578063,I faced a dude yesterday. He plays for Emu. #personalvictory,0,0
317685965277773824,7811262,1364577211,Free food at work and all I grabbed was this. #personalvictory http://instagram.com/p/XcwpaNgiSr/ ,0,0
317646900083970048,27341377,1364567897,Last night I slept on my back all night long. #personalvictory. #backsleeperintraining. #neckprobs. #stomachsleeping4life.,0,0
317538836802576385,124411694,1364542132,@Sophyjophy First time I've ever been told I'm tanned!! ;) #personalvictory #silverlinings xx,0,0
317395869282471936,613477354,1364508046,I survived the day and somehow wrote two stories during that time. #personalvictory,0,0
317361247077154819,17149356,1364499792,i just got an @AirelleAdam-style #personalvictory,1,0
317325612584947713,26500069,1364491296,Phoned my first complainant today to answer questions.. I was terrified but felt invincible afterwards!! #personalvictory,0,0
317090839027412992,1087446872,1364435321,Spotted Miranda from Lizzie McGuire in Easy A #personalvictory,0,0
317034132473524224,459632641,1364421802,@TheDanielKandi falcons told me you were talking about our B2B interview :) #personalvictory #thankyou ;),0,0
316982777373405186,41841091,1364409558,Played against and whooped 2 of the people in this pro day that will be in the NFL. #PersonalVictory lmao,0,0
316913969120038914,468953684,1364393152,Ummmm I made it to my 9 o'clock class early today? #How? #personalvictory,0,0
316754308039340032,495583941,1364355086,First successful workout since getting sick #personalvictory #roadtorecovery http://instagram.com/p/XWI3CIOIVJ/ ,0,0
316743809683824642,786031308,1364352583,Just made the best purchases of my life :) now back to studying... #personalvictory,0,1
316411537331990528,24560445,1364273363,"I have over 1,000 followers on Pinterest! #personalvictory",0,0
316390187963916289,111508384,1364268273,I think I cracked the Pickering bus routes. #personalvictory,0,0
315855771978067968,231263698,1364140859,Finding a yoyo when cleaning my room #personalvictory,0,1
315673526298365952,467937298,1364097408,@The_OnlySylvan I'm included in the collage #PersonalVictory,0,1
315629832534884352,948595488,1364086990,Fuck yes only one in my bracket group to have oregon in the sweet 16 #personalvictory,0,0
315508122577928192,30385985,1364057972,Successfully captured my first screen shot on Snapchat this morning... #PersonalVictory,0,3
315483769228382209,804991550,1364052166,@IndiaCotton I hope you've had time to reflect! I've had time to calm down and am beginning to see the funny side..ahahaha #personalvictory,0,0
315281746541285376,552429458,1364004000,@jbloveleigh I just found those chewy sweet tarts from the other day- you wouldn't have believed my excitement. #personalvictory #yesss,0,0
315279553566232577,180195847,1364003477,How many other people picked Florida Gulf Coasf to win that game like I did? #personalvictory,0,0
315213703593226241,589482592,1363987777,I can't believe I actually ran 4 miles without stopping.  #personalvictory #ihaterunning,0,0
315140539987140608,1069082660,1363970334,@gsargent10 I have more tweets than you  #probablydon'tcare #personalvictory,0,0
314963977383858176,216269782,1363928238,Running with this group of #Beasts tonight!  Did my first 12K ever.  I call it a #personalvictory.… http://instagram.com/p/XJajPEHS8e/ ,0,0
314553628419555328,234868309,1363830403,took WAY too much energy to resist that Reese's eggs sale  #personalvictory,0,1
314462417314795520,213491672,1363808657,I'm like Speedy Gonzales today! I've been walking like a champ! #stillprettyslow #personalvictory @caramelappl,0,0
314137782484365313,30167798,1363731258,"so you can see my thong thru my school uniform, new hot guy in my class? #personalvictory",0,0
313838179285336064,375959180,1363659827,FIRST BATH SINCE SURGERY AH WOO #personalvictory #bestnightever,0,3
313830300620840960,131076253,1363657949,"Since January 2, 2012 I've lost 41lbs. #BiggestLoser #personalvictory ",0,1
313678515948122112,35565871,1363621760,Awake before noon - I must be getting better!  #PersonalVictory,0,0
313322381353566208,14313584,1363536851,Am leaving laundromat in possession of all of my socks. #personalvictory,0,0
313168758426439680,33780815,1363500225,No disrespect to St. Paddy's day...but...Happy straight edge day for me. #PersonalVictory pic.twitter.com/mSSjeEfXHz,1,0
313111298881777665,380618606,1363486525,Just carried all my stuff from the car into the house in one trip. #personalvictory,0,1
312830163643674625,246648838,1363419497,"I was so tired last night that I feel asleep in my regular clothes, guys. BUT NOT TONIGHT.
#PersonalVictory",0,0
312607721922912256,447387488,1363366463,Couple pizza market slices by myself to celebrate making it through my two classes today #personalvictory,0,4
312560237762736128,7697382,1363355142,got my blood taken today and didn't panic #personalvictory,0,0
312330441208242176,469518488,1363300354,“@LUXnthebuilding: Nothing boosts my confidence like shooting something and making it in a trash can.” #personalvictory #thebest,2,0
312291481513762817,164919209,1363291065,Didn't sleep in econ today. #personalvictory,0,1
312253357374988288,499068596,1363281976,Went to bio and knew what the teacher was talking about! #personalvictory,0,0
312228645781516288,275891378,1363276084,Got a booth at the bcc #personalvictory,0,1
311886891739910145,425560042,1363194604,"Next week I told you so will escape my lips so many times.
@hbennett357
#winning #personalvictory #thetruthrevealed",0,1
311769198646919168,33508379,1363166544,Tip Kenco Milicano lid fits pedigree chum tin perfect bye bye cling film #personalvictory.,0,0
311621923639529472,973236782,1363131430,#BecauseImMormon #SomeDayiHopeToSee #PresidentMonson. #ThatWouldBeA #personalvictory. ,0,0
311536012008517632,479298996,1363110947,He also said hi to me when I sat down in lecture. #personalvictory,0,0
311502400542347264,21937913,1363102934,Looking at a media list and knowing whos outdated - I didn't know how to do that when I got to Z and now I'm doing alone. #personalvictory,1,0
311454109888815104,470712516,1363091420,Did 2 hours of reading last night an class is cancelled of course! #ohwell #personalvictory,0,0
311149156225933312,121523154,1363018714,What I learned today while interning #papercrane #origami #personalvictory @ Frank Melville Jr. Memorial… http://instagr.am/p/WuUBu1Ky9f/ ,0,0
311098302072516608,136054680,1363006589,Turned in my contract pe form by myself #personalvictory,0,1
310967158521884673,633217730,1362975322,Finally got my baby freeze #personalvictory #issydance,0,1
310572358865911808,296071119,1362881195,At least I can say I had 22 against the 6A state champions and 16 against the 5A state champions.. #personalvictory,0,5
310464856086175744,141272512,1362855564,Not wearing a coat today! (: #PersonalVictory,0,0
310168583940472833,122471782,1362784927,Tomorrow is the day #personalvictory #Varsity,0,0
310164976151171072,1119893827,1362784067,"I finished writing a set of lyrics for the first time ever, just now. #personalvictory",0,0
310156814320824320,364566714,1362782121,Finally figured out how to unlike pics on Instagram #PersonalVictory,0,0
309943549959479296,410909061,1362731275,Beating @_H_B_01 in card games #whosetheshithead #personalvictory ,0,0
309907088073707520,28519592,1362722582,I have just hit Lv.20 on PSN! 3818 trophies! #Awesome #PersonalVictory #BEYOND!,0,0
309903411854331904,58905311,1362721705,wow. just took forever to clean out my inbox. #personalvictory,0,0
309779170710388736,200878687,1362692084,Today I learned that I am actually 5 foot 4 AND a half! #personalvictory ,0,0
309770849706209280,61291292,1362690100,"my motto for 2013 is to ""take more risks."" I think I'm finally starting to make a dent... #personalvictory #goals #keeponkeepinon",0,0
309769388461019137,338156376,1362689752,S/o to custodial for clearing this hallway out for me. They are seriously helpful folk over there. #personalvictory pic.twitter.com/z1rofBWFn0,0,0
309718549188993025,77927155,1362677631,On time for the doctor today! #personalvictory,0,0
309522323235557377,946695012,1362630847,"@kobebryant I forgot this was the same team that traded u for Vlade Divac #motivation, #personalvictory",0,1
309439194168696833,550544660,1362611027,I cut my son's hair and it looks great! Not at all like he belongs in an asylum. #PersonalVictory,0,0
309316138532212736,239166098,1362581688,Don't believe I just resisted an big donut in my nans.. #personalvictory #Magaluf2013,0,0
309314453617381376,240104460,1362581287,I convinced a kid yesterday to change his speech topic from Barack Obama to Jackie Chan. #personalvictory #movielegend #badideoforaspeech,0,0
308955125794365440,108653027,1362495616,My tight pants are not as tight today!  #PersonalVictory #TootToot,0,0
308822570977873920,552041409,1362464013,Got the dance down #PersonalVictory ,0,0
308785129294266370,17579194,1362455086,just managed to put a new screen protector on my iphone without any lint or air bubbles. #personalvictory #bestfeeling,0,0
308557580983226369,635648229,1362400834,Hair is finally grown back out to the point where I don't need to brush it to go out in public  #personalvictory,0,2
308344811096784897,259007970,1362350106,Nothing makes reading hundreds of scholarly journal articles more worthwhile than finding a typo.  #suckas #personalvictory,0,0
308322663720448001,548678279,1362344826,"So I may have come last in my first game of Scrabble, but at least I broke a century :) #personalvictory",0,0
308013799783424000,338026394,1362271187,Such an amazing successful beautiful day!!! #number1 #gozags #issydance #state #personalvictory <3<3<3<3<3,0,0
307971173990404096,602279375,1362261024,Thumbs not broken #personalvictory,1,0
307563101744660480,402246371,1362163732,Might not be a big deal to you but this bitch graduated from girl push-ups to real push-ups this week! #personalvictory,0,1
307551378904084480,6239772,1362160937,@insanity_art wohoo #personalvictory,0,1
307517242403328002,72697721,1362152798,"@TmarTn I remember actually getting it down to only one, I did that once and it was a great day haha #personalvictory",0,0
307292806454575104,169247478,1362099288,"Thirty F'n Fours. Im wearing 34s, with room. I think I was 12 last time I could say that. #PersonalVictory http://instagr.am/p/WS6MlwSSY_/ ",0,0
307068012907868160,43562510,1362045693,"Yes!! I'm here I may not look good, I may slyly fall asleep but I'm here! It's 10am and I've managed to get here :) #personalvictory",0,0
307028671221334016,30167717,1362036314,Chalo I don't smoke atleast.  :p #PersonalVictory #Budget2013,0,0
306845424134795264,729222438,1361992624,The best feeling ever when a person you dislike tells a joke and nobody laughs #personalvictory,0,2
306759973361315841,301756320,1361972251,Ehhh! Didn't wheelspin coming out of the car park at work today! First time! #personalvictory,0,0
306733344954122243,119711252,1361965902,#personalvictory ate an apple with my coffee instead of the 450 calorie nutty buddy bars.  One small step and all that jazz.,0,0
306559579951620098,417128559,1361924474,My turn to make dinner #ItsNotCereal #PersonalVictory http://instagr.am/p/WNs7BFsa69/ ,0,0
306463480813326336,618713524,1361901562,"@conorcasey3 that's a little something I like to call dedication 
#personalvictory",0,2
306458791883448320,595009846,1361900444,ATTENTION WORLD: My inner thighs no longer touch each other  #PersonalVictory,0,1
306419193597800448,23744547,1361891003,I feel like it's a #personalvictory when I make it down to a hotel lobby before free breaky ends. #success #daysinn #niagarafalls,0,1
306209506726117376,409610547,1361841010,Shout out to @drobs07 for a nice hadi tonight and @mike_davies4 wit the goal #Teamdominican #personalvictory #NHSPuck13,0,2
306175622420496384,222995604,1361832931,The baby I'm babysitting just fell asleep! Yes! #personalvictory,0,1
306059371614449664,18884559,1361805215,"You know when some one cuts you off but they end up stuck in traffic and behind you anyway? Nobody else cares, but... #PERSONALVICTORY",1,0
306056745124515840,480120918,1361804588,500 #personalvictory,0,0
306040978752557057,880200534,1361800829,@steve_brooks Wow! #personalvictory,0,0
305919255122165761,35969441,1361771808,I've never played such an intense badminton game before. When the whole battalion comes up to see the defining match. #personalvictory,0,0
305878308485230593,557442651,1361762046,Yes! They recorded all that live and it sounded amazing! Yes! #personalvictory,0,1
305864870346256384,351078797,1361758842,LES MIS!!! #broadwayswag #oscars #personalvictory,0,2
305804029001347072,409355466,1361744336,#pub #quiz #2nd #personalvictory http://instagr.am/p/WIVRhzNBH0/ ,0,0
305699192884588544,288197187,1361719341,"@OpTicMiDNiTE Scumpii went 87-7 in my lobby last night. I was the only person positive at 42-21. Shit, he is a beast #PersonalVictory",0,0
305640796063952898,15983110,1361705418,Knife keeps falling off my drone on take off. RT @banditelli: Still havent been stabbed! #personalvictory,1,1
305581335911727106,143655426,1361691242,Pretty sure jean shorts girl puked on the bar #personalvictory,0,3
305561447407185920,90206848,1361686500,Didn't get carded at dinner tonight. #personalvictory,0,0
305560889979969536,16397938,1361686367,Still havent been stabbed! #personalvictory,0,0
305504659303452672,61634250,1361672961,But I am like a stubborn pig..who won't even flinch .. H aha ha ha . #PersonalVictory,0,0
305368213775069184,16320415,1361640430,not sure if i'm excited about bonnaroo or the fact that i got my ticket at the lowest price level #personalvictory,0,2
305162487433674753,327070683,1361591381,Got the shut out against LVSA!:) Feels good not getting scored on by a great team! #Accomplished #PersonalVictory,1,4
305095793407303680,27260322,1361575480,Charging issues. I am now on full charge for the first time in days...! #personalvictory,0,0
305087428593610752,338026394,1361573485,fuckyeah I own calculus suck my dick related rates!!! #personalvictory #successtweet,0,0
304847366501048320,53958960,1361516250,#PersonalVictory when a photographer I admire likes my page on Facebook.,0,0
304785341297074177,375107723,1361501462,@csullivan04 thinks @swittkopp is boring and I'm exciting. #win #PersonalVictory ,0,0
304711613422895106,1072939699,1361483884,Definitely just won a war with the basement vending machine. This snack mix has never tasted so sweet! #PersonalVictory,0,1
304620721798270976,197368617,1361462214,Sick! NCTJ video passed. Just law to go and I'm home free! #personalvictory,1,0
304602115081392128,343793186,1361457778,Well im on campus.. #personalvictory,0,2
304567582495760386,263697529,1361449544,"@mariarosevogler you've done well to stay strong, I seem the temptation in your eyes! #personalvictory",0,0
304399794409988096,486653706,1361409541,It's the little things in life. Aka @BigDog23_2E retweeting me. #nbd #personalvictory,1,1
304395478936739841,1151382594,1361408512,"Despite losing my bid for re-election, I still got twice the votes Jackson did in 1832. #humblebrag #personalvictory",2,0
304388249751781376,427720247,1361406788,I actually fell asleep during my nap today! #personalvictory,0,2
304296833872715776,45356496,1361384993,Another #personalvictory for me #today. #check #gome,0,1
304230248873095169,289013212,1361369118,Finally remembered to wear my letters on Wednesday #personalvictory,0,2
304035279436656640,338026394,1361322633,all of my clothes came out of the laundry really soft today <3 #personalvictory #thelittlethings,0,0
302942761739505664,946942165,1361062157,Got to the Dillard's shoe sale before all the sixes were gone. #personalvictory,0,0
302881955228295168,191400802,1361047660,Drinking white wine! This can only go one way #wasted #personalvictory #Chunders,0,0
302838915008716800,149448759,1361037398,I got drunk last night and didn't end up at an ihop.  #personalvictory,1,1
302600073999679488,26850143,1360980454,@staceefacexo hey got a reply to #iWontReplyIf #personalvictory #sorryforbotheringyougoodlooking,0,0
302551532858122241,15086848,1360968881,personal victory: did not exercise at all today. i walked to a coffee shop. that was all. #rest #improvement #personalvictory,0,0
302189333304184832,6428862,1360882526,@mciverrrrrrrrrr yesssss! #personalvictory you're awesome! :D,0,0
301954145928245248,52688308,1360826453,Hah! I've been looking for this word since last night! Eye candy. Fuckyeah! #personalvictory,0,0
301913698598006784,711721170,1360816809,Heart attacking success  @HollaatHaley @coltydayley #personalvictory,1,2
301832096345894912,83720254,1360797354,I just talked myself out of pizza #personalvictory,0,1
301820377615712256,34091577,1360794560,all of the girls I had things prolly won't be alone tomorrow but I don't see them getting 30 likes on their fb statuses #personalvictory,0,1
301786459793416193,89229600,1360786473,Managed to leave Target with nothing for myself. #personalvictory #butimstoppingforacoffee,0,1
301509146732290048,491889499,1360720357,"Hi my name is Rachel, and I have not been to Chucks for 8 days #untilltonight #ismellgood #personalvictory",0,0
301484232335847426,48205178,1360714416,@coleb12  finally broke double digits on @TMer25.... #12 then proceeded to get shut out 21-0 the next game. #personalvictory,1,1
301450964920041473,117539161,1360706485,"Ha! I can say ""I speak Catalan"" in Welsh: Dw i'n siarad Catalaneg, This has to be the ultimate of my #polyglotperks #personalvictory",0,0
301444556895944705,377581908,1360704957,Didn't slip on any ice today...that's right. #PersonalVictory,0,2
301433291897180161,1170876451,1360702271,"Had court today, and it wasn't for sexual harassment #personalvictory",0,1
301425236950261760,20729168,1360700351,"Pancakes, maple syrup, and stout for dinner. Even flipped them. Bit sick now. #personalvictory",0,0
301418029550538752,153390500,1360698632,My hair stayed curly all day #win #personalvictory,0,1
301398944167129088,33939913,1360694082,Found two grammatical errors while reading a Forbes article today. Yes! #PersonalVictory #FutureEditor,0,1
301332987151265792,345172580,1360678357,#personalvictory,0,1
301218748214419456,124411694,1360651120,Just realised I've reached 400 followers! #hellotweeps #personalvictory :),0,1
301183266814312448,902551016,1360642661,Successfully ironed three shirts without an injury! #personalvictory,0,3
301171163013451777,595027571,1360639775,1/2 day tomorrow! #personalvictory,0,0
300801004549591041,308722221,1360551522,@AMCTalkingDead Glenn made it to the end of the episode #personalvictory #WalkingDixons,0,0
300782116914999296,24849651,1360547019,"This weekend, with the help of @alyssakiefer, I finally got @ericmkiefer  on @twitter and on @instagram. #personalvictory #babysteps",0,1
300781233233854464,198675716,1360546808,Making sloppy joes for dinner was probably the best idea I've had in weeks #personalvictory,0,0
300757377983074304,992289313,1360541121,"Just went for another run, #personalvictory",0,0
300584091567419392,782696654,1360499806,I nutmegged 2 Bedmond players before the eventual fight #PersonalVictory,2,0
300448933749088256,1146050130,1360467582,May not have won the trophy at the MDC but I personally played some of the best dodgeball I have ever played. #personalvictory,0,0
300366417742680065,532467141,1360447909,Rocked 2 Guys In My First Lacrosse Game #PersonalVictory,0,2
300364672488599554,20055688,1360447493,Brought another antique radio back from the dead. Feels so satisfying to accomplish! #personalvictory,0,0
300287616723599360,25849294,1360429121,Successfully made it to @bkrzlife house without using my GPS! #personalvictory,0,0
299931299941068801,1024464902,1360344169,Upped all my weights today! #personalvictory,0,0
299733963046547456,875909036,1360297120,A guy asked for my number today and asked to do lunch sometime:) #SingleGirlSolutions #PersonalVictory,0,3
299723795361570816,175190655,1360294696,"Just ""dancin"" in to say Hi everyone! It's been a while for me on #mediachat but I did post my 1st lil' blog! #personalvictory   :)",0,0
299710171603677184,210292707,1360291447,Day 6 of the Feb Squat Challenge!! 100 squats!!!!!! I feel like crap and still got it done. #personalvictory #tiasquat #squatchallenge,0,0
299696598689132544,27180061,1360288211,What happens if you go North? RT @sammiebo: Found out I'm gifted and talented in the state of South Carolina #personalvictory,0,1
299684376671821825,28437749,1360285297,People have gotten higher but I feel accomplished.  #templerun2 #personalvictory http://instagr.am/p/Vc2hjJgfb8/ ,0,0
299682218803081216,314992521,1360284783,just got complemented on my sweater #personalvictory,0,2
299468924662214656,288518975,1360233930,"When u start to view a former painful experience as a purposeful experience, then ur experiencing a #personalvictory #smallthingsmakeabigdif",2,0
299357385443643393,41294670,1360207337,Just proved that I was right and my Professor is wrong. Can't tell him that though... #PersonalVictory,0,0
299233300944404481,573325233,1360177753,Successfully un-jamming the copier #personalvictory,0,0
299033971625431041,18380260,1360130229,"If I manage not to sob come the 14th, I will consider my first Valentine's Day single in years a win. #personalvictory #lowstandards",0,0
298894422664441856,741344509,1360096958,My cuts always more fresh then everyone i see on campus #PersonalVictory,0,0
298880280905785344,337381249,1360093586,"For the first time since starting at Stritch, I'm going to be on BCSN wearing makeup and with my hair done. #personalvictory",0,1
298861983686606848,181542094,1360089224,"Going to my first ever hockey game tonight, but more importantly I get to finally meet my boyfriends family!! #PersonalVictory",0,0
298822199677173760,883294074,1360079738,"@JuliaScardone I just didn't want to drop my vegetables! Verbal abuse was thrown, instead of them! 

#PersonalVictory",0,0
298622942181466113,280281114,1360032232,Job interview at Chipotle! #personalvictory,0,2
298478064214614016,16889723,1359997690,Made it to Berkeley an HOUR before class. #personalvictory,0,0
298259485414281216,78408097,1359945577,Wait...he RT me!!! So that means he agrees with me about sports stuff right?!? #PersonalVictory,0,0
298211954831552512,599649979,1359934245,"Meanwhile the giants, cowboys, and patriots aren't in the Super Bowl. #personalvictory",0,0
298178912142360576,167110459,1359926367,"Today, success means leaving Costco with only the items that were on my list.  #personalvictory",0,0
298150974042804224,370794811,1359919706,@AngryEric515 I needed a coke. He was disappointed. But personal victory bc I don't do shots of whiskey! #StillBreathing #PersonalVictory,0,1
297898261669347329,412693536,1359859454,"So the waitress at Swiss Chalet said ""I heard you're easy"" to me #personalvictory",0,0
297825870209490944,133107794,1359842195,Really happy @Croatian76 stayed over today #personalvictory #settlinvictory,0,0
297778948065091584,78408097,1359831008,#PersonalVictory http://instagr.am/p/VPT-zyLuHB/ ,0,0
297754154925957120,307127662,1359825097,I expressed my feelings 2 my wife instead of holding them in or expressing them 2 others & I did it in a healthy way. #personalvictory,0,1
297601376752652288,243932222,1359788672,i have the same glasses as ben birnbaum. #personalvictory,0,0
297553649780027392,24077190,1359777293,@A_shellz @missmuffin36 @treyal7 @tostrick #personalvictory if there is such a thing ive shaved 4 minutes… http://instagr.am/p/VNtXlLmLLQ/ ,0,0
297514674805682177,331396579,1359768000,Still know all of crazy rap #personalvictory,0,0
297392419991859200,309870609,1359738852,Successfuly taught someone to use a lathe after not touching it for almost two years.  #personalvictory #fuckyeah #woodshoplife,0,0
297382414748102656,254380611,1359736467,Haven't worked out in 8 months and can still easily do 300 lbs on leg press. #PersonalVictory http://instagr.am/p/VMfovZx4qS/ ,0,0
297377137340604417,532922073,1359735209,"i went drinking last night AND i can remember everything the morning after... 
#PersonalVictory",0,2
297083936360759298,245650800,1359665304,A- Avg :) #PersonalVictory :),0,0
296800199660146688,309110492,1359597656,@meganleanorton #personalvictory,0,0
296788128159641601,166264419,1359594778,Ordered yogurt instead of French fries. #PersonalVictory,1,1
296734126575321089,547266148,1359581903,"“@Blunt_Masta_Jay: It's official, my hair is now long enough to cover my nipples. #PersonalVictory #LongHairDoCare”
Me soooooon <33",0,2
296733316575543296,621988405,1359581710,"It's official, my hair is now long enough to cover my nipples. #PersonalVictory #LongHairDoCare",0,4
296720894682861568,98720983,1359578748,Just reached 100 followers #personalvictory,0,0
296464782385639425,121523154,1359517686,"Five months and finally, my name is on the door! #personalvictory @ West Apartments - Building G http://instagr.am/p/VF-VSsqy6e/ ",0,0
296439784530911232,431340173,1359511726,"Great news, guys - I am personally responsible for getting confetti banned from The Underground. #personalvictory",1,5
296351251405357056,313351068,1359490618,halfway through the third week of school and still havent missed a class #personalvictory #makingprogress,0,1
296287739295436800,78408097,1359475476,Bank only wanted to take off 1 fee...I got them to take off all 3 #PersonalVictory *cue Rocky music*,0,0
296135045385682944,497414943,1359439071,@Roxabellum YES. I HAVE TURNED IT INTO TALK ABOUT FOOD. #PersonalVictory,0,0
296107873916813312,77285104,1359432593,Working w @andy_au is the best #ProfessionalVictory RT @andy_au: Working at HootSuite is the best. #PersonalVictory,0,0
296093813984858113,490017717,1359429241,1 Year. #PersonalVictory :),0,2
296067263763709952,21928170,1359422911,Working at HootSuite is the best. #PersonalVictory,1,0
295991552726147072,22991534,1359404860,not late for either of my classes today! #personalVictory ,0,0
295932032285024256,1027673077,1359390669,There is a measurement converter on my new phone #personalvictory,0,1
295750875463417857,334994160,1359347478,Teen Titans were on Cartoon Network today. #PersonalVictory #ChildhoodRelived,0,0
295704855857745920,510787082,1359336506,I'll take that as a win #winning #personalvictory,0,0
295379856852647936,854065616,1359259020,"All of these soccer players and cheerleaders are celebrating, I'm just sitting here enjoying this delicious Hershey's bar.
#personalvictory",0,1
295320394389401600,314211175,1359244843,some girl said she recognized me cause of my piercings last night #personalvictory,0,0
295263989640859648,64939665,1359231395,FUCK YOU JAR OF SAUERKRAUT-- I TOTALLY OPENED YOU!!! MUHAHAHAHAHA!!! #personalvictory,0,0
295234138305339392,128760068,1359224278,My Dad is really getting into Grizzly Bear #personalvictory,0,2
294983722103619584,297728251,1359164574,I just cracked every one of my toes at once #personalvictory,0,0
294873399023513601,324138185,1359138271,Just corrected a professor for the first time #PersonalVictory,0,1
294658491954647041,236471706,1359087033,"@TheBlakeRodgers I don't know you, but I'm proudda you! Now I can say a Guinness Book of World Records holder tweeted at me #personalvictory",0,0
294563978691104768,15965201,1359064499,#PersonalVictory,0,0
294310664229507072,1059597614,1359004105,Bombing a test then adding zero after your score just to make yourself feel better.. you just turned something bad into a #PersonalVictory!!,0,0
294154224084865025,915501582,1358966806,Think i might have been the first person to reply to @Harry_Styles 's tweet #personalvictory,0,0
294116332553764864,19999224,1358957772,"@grainman is my 1,000th follower. I'd like to take a moment and thank...nevermind. #personalvictory #onto2k",0,0
293953203240837120,20259706,1358918879,Aaaand we're baaack. #2013 #PersonalVictory,0,1
293826459959717888,887788598,1358888661,i wore matching underwear today #personalvictory,0,0
293809198838448128,25443005,1358884546,Hearing that single looks good on me #daymade #personalvictory,0,1
293793867457761280,187433023,1358880891,I always challenge myself to see how far in the garage I can pull #personalvictory #talent pic.twitter.com/joCQdG4I,1,3
293793543443599361,41696223,1358880813,Made it from Mass Com to Holden in under 10 min  #personalvictory,0,2
293725654548107265,460586356,1358864627,well I made it to class without frostbite #personalvictory,0,1
293590806667857920,262517318,1358832477,"Can't even tell you how proud I am of myself right now . (,: #personalvictory pic.twitter.com/CV4T1MAQ",1,1
293566483068489728,1041140904,1358826678,"#firstrun today on a #treadmill. Basically died. 12 min long, ran for 8 of them. #PersonalVictory. #exercise #cardio",0,0
293507015605637120,258491422,1358812500,"SEMI-ARREGLE MI IPHONE! #PersonalVictory , ahora necesito una sim y una linea nueva :c",0,0
293426920509554688,255918292,1358793404,Touched my toes for the 1st time since grade 10 :) #PersonalVictory,0,0
293235589132738560,213999844,1358747787,"I received an offer from #americanexpress cause I ""know how to handle my finances well"" it was a nice feeling #personalvictory #compljments",0,1
292926272118611968,427287269,1358674040,I won a downing competition against @Capt_Redbeard1 last night. #personalvictory,0,0
292703694447857664,29732586,1358620973,I'm now wearing a pair of pants that hadn't fit me in over a decade. :) And I look HOT in them. #personalvictory,0,0
292565255748464640,165938441,1358587967,Came to the rescue tonight!!  #PersonalVictory,0,0
