created_at,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_color,status_created_at,status_favorited,status_hashtags,status_id,status_lang,status_retweet_count,status_retweeted,status_text,statuses_count,time_zone,utc_offset
Wed Nov 27 20:18:01 +0000 2013,137,17,21,False,2218381687,en,NA,71C8E3,Wed Mar 25 22:24:40 +0000 2015,False,NA,580857860579586048,bs,0,False,"Kućna Produkcija (Dule, Šljivi, Megi) - Zemlja Čuda: https://t.co/g9fyNLt2VU via @YouTube",295,Athens,10800
Thu Dec 02 02:35:44 +0000 2010,0,7,31,False,221960380,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Nov 28 13:47:30 +0000 2013,0,1,3,False,2219750940,it,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Dec 01 09:43:49 +0000 2013,1,0,6,False,2224572210,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Feb 28 12:49:39 +0000 2009,2,41,210,True,22252007,en,Isle of wight ,FF6699,NA,NA,NA,NA,NA,0,False,NA,151,London,3600
Tue Dec 03 02:12:27 +0000 2013,0,10,64,False,2227569433,id,NA,C0DEED,Mon Aug 04 17:59:53 +0000 2014,False,NA,496354852729942016,in,0,False,selamat mlm,17,NA,NA
Sat Feb 28 21:56:14 +0000 2009,0,14,0,False,22300061,en,NA,C0DEED,Sun May 20 22:08:42 +0000 2012,False,NA,204332851833995265,en,0,False,Don't settle for low paychecks. http://t.co/Rkyg5U6z,2,Quito,-18000
Fri Dec 06 02:08:49 +0000 2013,0,0,1,False,2232305342,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Dec 05 23:44:05 +0000 2010,1,1,7,False,223290525,es,NA,131516,Thu Apr 28 17:28:43 +0000 2011,False,NA,63655898639384576,es,0,False,Echa un vistazo a este vídeo. -- Harry Potter y las Reliquias de la Muerte - Parte 2 http://t.co/HeDtHZe vía @youtube,4,Central Time (US & Canada),-18000
Sun Dec 08 10:25:50 +0000 2013,0,0,0,False,2235848940,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Dec 08 13:39:46 +0000 2013,0,3,15,False,2236064809,tr,NA,C0DEED,Sun Dec 08 13:55:52 +0000 2013,False,NA,409682745837621248,tr,0,False,sıkıcı 1 gün...,1,NA,NA
Mon Dec 09 07:15:12 +0000 2013,0,0,5,False,2237193048,en,Newcastle,642D8B,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Dec 07 22:33:30 +0000 2010,0,0,0,False,224006174,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Dec 11 22:38:40 +0000 2013,0,0,10,False,2241462038,en,NA,C0DEED,Wed Dec 11 22:47:24 +0000 2013,False,[u'BethanyMotaGiveaway'],410903673548460032,und,0,False,@BethanyMota #BethanyMotaGiveaway,2,NA,NA
Thu Dec 26 18:36:15 +0000 2013,1,1,34,False,2245199344,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Dec 27 02:59:05 +0000 2013,1,4,37,False,2245760446,pt,NA,C0DEED,Mon Apr 28 01:05:03 +0000 2014,False,NA,460585453042020352,pt,0,False,"@PanicoNaBand_TV  Galera estou precisando de um namorado alguém aí disponível? 
Não fica legal uma mulher como eu fica sozinha..!",3,NA,NA
Tue Dec 17 03:43:58 +0000 2013,0,9,49,False,2249746568,id,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Dec 17 05:40:55 +0000 2013,4,1,7,False,2249872232,id,Tanjung Balai Asahan Pematang,C0DEED,Sun Jan 18 04:43:08 +0000 2015,False,NA,556673118908198915,und,0,False,@NoniDju  http://t.co/7t0P0hnkYQ,4,NA,NA
Wed Dec 18 18:36:38 +0000 2013,0,0,0,False,2252384790,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Dec 11 02:53:45 +0000 2010,1,0,3,False,225246494,en,NA,C0DEED,Tue Aug 02 05:37:36 +0000 2011,False,NA,98266174667767808,en,0,False,"Local mom earns around $5500/month online. find out how, Click here http://t.co/ihNWqSG",4,NA,NA
Sat Dec 21 05:03:40 +0000 2013,0,6,27,False,2256008874,ja,NA,C0DEED,Sun Dec 22 10:23:59 +0000 2013,False,NA,414702853752504320,ja,0,False,@taisuke00625xxx ぁぃ♡,11,NA,NA
Fri Jan 03 09:52:33 +0000 2014,0,2,0,False,2259759154,it,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Dec 13 00:23:51 +0000 2010,0,1,3,False,225978853,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Dec 24 14:32:44 +0000 2013,17,47,25,False,2260337130,es,NA,43F0E2,Wed Sep 17 04:14:01 +0000 2014,False,NA,512092081909923840,es,0,False,Que chimbo es cuando tu ap tiene novia.,173,NA,NA
Fri Dec 27 19:41:13 +0000 2013,0,1,14,False,2264835847,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Dec 28 12:43:32 +0000 2013,0,2,56,False,2265861025,ru,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Jan 07 16:06:01 +0000 2014,1,30,67,True,2267154951,pt,NA,C0DEED,Mon Feb 03 00:29:05 +0000 2014,False,NA,430135818263752704,und,0,False,http://t.co/aLC0SKheSb,4,NA,NA
Sun Dec 29 13:29:07 +0000 2013,0,0,0,False,2267402786,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Dec 30 10:02:12 +0000 2013,1,3,2,False,2268648559,en,Las piñas,C0DEED,Mon Jul 07 12:53:02 +0000 2014,False,NA,486130770268790784,en,0,False,Sana please.. 😞,14,NA,NA
Wed Jan 01 08:51:04 +0000 2014,6,9,45,False,2271380354,es,NA,C0DEED,Fri Mar 21 21:53:36 +0000 2014,False,NA,447128919091597312,und,0,False,Siiiiiiii,25,NA,NA
Thu Dec 16 01:15:45 +0000 2010,0,0,1,False,227139080,en,NA,C0DEED,Thu Dec 16 01:20:48 +0000 2010,False,NA,15214728947175424,und,0,False,http://twitpic.com/3gaeq1,1,NA,NA
Thu Dec 16 14:41:06 +0000 2010,0,61,102,False,227319962,ja,東京都,C0DEED,Thu Feb 12 11:42:08 +0000 2015,False,NA,565838259796717568,ja,0,False,@shimeko3105 @megezo できた。見れた。相変わらず時代に逆らってるな笑,620,Tokyo,32400
Sun Jan 12 14:52:06 +0000 2014,4,5,7,False,2276998757,en,NA,C0DEED,Wed May 14 21:22:09 +0000 2014,False,NA,466689951787008000,en,7171,False,"RT @FactsAboutBoys: Retweet if you love your mom.
🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤👩🙋❤…",4,NA,NA
Sun Jan 19 09:58:33 +0000 2014,0,0,3,False,2291363913,fr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Jan 15 23:48:49 +0000 2014,0,0,9,False,2293549903,es,NA,C0DEED,Thu Jan 16 22:00:50 +0000 2014,False,[u'nuevafotodeperfil'],423937917375901697,es,0,False,¡Hola mundo! #nuevafotodeperfil http://t.co/gB3Gibfo4B,2,NA,NA
Fri Jan 17 02:39:58 +0000 2014,0,1,16,False,2295348650,pt,NA,C0DEED,Fri Jan 17 02:52:01 +0000 2014,False,NA,424011196669243392,pt,0,False,hoje so fica acordado de noite,1,Irkutsk,28800
Wed Dec 22 22:34:14 +0000 2010,0,2,1,False,229631867,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jan 17 23:15:28 +0000 2014,0,3,13,False,2296914060,en,NA,C0DEED,Fri Jan 17 23:21:56 +0000 2014,False,NA,424320712468221952,en,0,False,@LAEruv pls contact Aaron if you own this twitter acct.,1,NA,NA
Sat Jan 18 13:46:49 +0000 2014,0,0,3,False,2297917814,en,kottakal,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jan 24 07:38:22 +0000 2014,0,0,5,False,2300962877,tr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Dec 25 01:46:00 +0000 2010,0,0,0,False,230323805,ja,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,Tokyo,32400
Sat Dec 25 06:45:28 +0000 2010,0,0,0,False,230370905,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Jan 26 12:33:02 +0000 2014,0,0,2,False,2305597439,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Jan 30 12:54:52 +0000 2014,0,0,0,False,2314082494,he,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Jan 30 05:26:43 +0000 2014,0,11,118,False,2318325692,es,NA,C0DEED,Wed May 06 14:04:23 +0000 2015,False,NA,595952248967954434,es,1,False,Se acerca el día 😄. Estamos a sus órdenes. http://t.co/CEQ2bDFJlH,30,NA,NA
Tue Feb 04 16:04:26 +0000 2014,0,76,66,False,2327350423,es,NA,C0DEED,Sat Mar 15 22:35:17 +0000 2014,False,NA,444965082179862528,es,0,False,enseguida muero cn los temas horribles q escucha mi mama :(,41,Brasilia,-10800
Fri Feb 07 00:15:40 +0000 2014,2,3,21,True,2329136099,en,NA,C0DEED,Sun Feb 09 00:55:43 +0000 2014,False,NA,432316850018729984,pl,2935,False,RT @LilTunechi: My n!ggaz My n!ggaz http://t.co/B8gpsowF9u,3,NA,NA
Sat Feb 08 14:40:15 +0000 2014,0,8,105,False,2331957220,ar,NA,C0DEED,Mon Oct 20 14:05:38 +0000 2014,False,NA,524199767664898049,ar,24,False,RT @ALHOMIDIAHMED: في قلبك بساتين من  عواطف جميلة  ... فلماذا تحرم طفلك منها وتهلك جسده بسياط غضبك,60,NA,NA
Sat Feb 08 10:18:06 +0000 2014,0,0,4,False,2333252971,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Feb 09 13:20:38 +0000 2014,0,0,1,False,2335112743,tr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Feb 11 22:12:02 +0000 2014,1,6,39,False,2339302494,en,NA,C0DEED,Fri Mar 14 18:42:25 +0000 2014,False,[u'AustinMahone'],444544091456405504,en,1,False,@AustinMahone you was gonna get it wasn't you? #AustinMahone http://t.co/CSS4YpLYzs,2,CST,-18000
Wed Feb 12 18:35:53 +0000 2014,0,1,15,False,2340767438,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Feb 12 23:04:51 +0000 2014,0,0,5,False,2341055029,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Feb 18 05:53:56 +0000 2014,0,0,1,False,2350011539,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Feb 19 20:37:41 +0000 2014,0,0,6,False,2353234817,it,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Feb 20 02:29:07 +0000 2014,0,0,0,False,2353692339,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Feb 25 11:58:11 +0000 2014,0,0,3,False,2360976787,id,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Feb 26 05:48:37 +0000 2014,0,0,0,False,2362211401,de,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Feb 28 04:08:58 +0000 2014,0,0,7,False,2365045981,ru,Ростов-на-Дону,C0DEED,Mon Jun 09 08:05:52 +0000 2014,False,NA,475911644955279361,ru,0,False,http://t.co/xnZdrfrNCB Изготовление аэродинамического обвеса своими руками на машину Toyota Highlander (Тойота Хайлендер),60,Baghdad,10800
Fri Feb 28 15:30:09 +0000 2014,0,0,0,False,2365764726,de,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Feb 28 19:22:34 +0000 2014,0,3,18,False,2366034001,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Mar 02 08:39:53 +0000 2014,0,0,3,False,2368559826,th,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Jan 11 16:00:49 +0000 2011,0,4,1062,False,236886683,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Mar 04 07:13:36 +0000 2014,10,12,5,False,2371527954,en,NA,C0DEED,Wed Jan 14 05:01:08 +0000 2015,False,"[u'wordbrain', u'genius', u'words']",555228094563229696,en,0,False,I'm playing WordBrain and I've just reached brain size 360! #wordbrain #genius #words http://t.co/ppbc2L4TVX http://t.co/mf3XvnbTsw,2,NA,NA
Wed Mar 05 10:54:43 +0000 2014,0,0,0,False,2373560346,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Mar 07 04:23:50 +0000 2014,33,20,18,False,2376558109,en,NA,1CE834,Fri Nov 07 13:30:01 +0000 2014,False,NA,530713786391339008,und,3,False,"RT @Nur_amiraahh: ""http://t.co/1fbhvMUfnh""",153,NA,NA
Thu Jan 13 11:31:30 +0000 2011,0,1,3,False,237681998,fr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jan 14 13:12:04 +0000 2011,0,307,32,True,238137915,ru,Azerbaijan,642D8B,Thu Dec 19 06:52:12 +0000 2013,False,NA,413562391071555584,und,1,False,http://t.co/fWwYcsSYgL http://t.co/cf4Q9ZuGS4,2525,Baku,18000
Fri Jan 14 20:46:13 +0000 2011,0,0,1,False,238291691,en,NA,C0DEED,Wed Jul 27 03:47:57 +0000 2011,False,NA,96064254754562048,en,0,False,I only need 3 more people to enter their e-mail so I can win a iPad2! Please help!,6,NA,NA
Tue Mar 04 16:40:39 +0000 2014,0,2,4,False,2382972076,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,Arizona,-25200
Sun Jan 16 13:22:39 +0000 2011,0,1,2,False,238965577,en,NA,C0DEED,Sat Apr 04 15:01:32 +0000 2015,False,NA,584370221281980416,th,0,False,า,2,NA,NA
Sat Mar 15 05:25:37 +0000 2014,1870,508,466,False,2390464261,ja,NA,C0DEED,Sun Jul 26 08:28:55 +0000 2015,False,NA,625221242862186496,ja,0,False,"@yunana_skow 
それはぜひ見なくちゃ！！！笑笑
見てみて〜！そして私とお話しよう🙋🙋",3703,NA,NA
Sun Mar 16 03:45:24 +0000 2014,1,0,4,False,2392026632,es,NA,C0DEED,Mon Mar 17 05:15:29 +0000 2014,False,NA,445428185933430784,und,0,False,@thalia http://t.co/M29Uba7TkJ,1,NA,NA
Sat Mar 08 18:54:53 +0000 2014,35,1,31,False,2394593925,de,NA,C0DEED,Sat May 24 22:36:11 +0000 2014,False,[u'PODAVIMOGOVNA'],470332460132466688,sl,20,False,"RT @GParkerrr: A da napravimo nasip oko zgrade  vlade i sipamo vodu unutra?
Ucestvuj i ti u akciji #PODAVIMOGOVNA",22,NA,NA
Wed Mar 19 12:37:33 +0000 2014,0,1,15,False,2397792984,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Mar 12 21:10:20 +0000 2009,1,67,50,False,24038282,en,Michigan,9AE4E8,Wed Mar 07 18:57:25 +0000 2012,False,[u'psaw2012'],177468011807129600,en,0,False,good chatting with you all.  thanks  #psaw2012,186,Central Time (US & Canada),-18000
Mon Mar 24 04:59:11 +0000 2014,0,0,0,False,2408386633,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Mar 25 14:28:21 +0000 2014,206,177,788,False,2411107489,en,NA,C0DEED,Sat Mar 21 19:33:41 +0000 2015,False,[u'Dancer'],579365280968630272,en,0,False,MUST WATCH! Studio Performance video of @juliancamarena NEW SONG #Dancer RT &amp; SHARE https://t.co/GPa1VIicQW x1827,284,NA,NA
Fri Mar 14 21:16:10 +0000 2014,22,4,79,False,2411136388,ar,NA,C0DEED,Sat May 24 13:19:07 +0000 2014,False,NA,470192268171685888,ar,0,False,@talinealzoghbi عشان اجمل غمزه غزلت نساء الدنيا بشوفة نظرة عيونك ربنا يحميكى ياقمر,104,NA,NA
Tue Mar 25 15:19:26 +0000 2014,30,5,57,False,2411165166,pt,NA,C0DEED,Fri Mar 28 15:36:03 +0000 2014,False,NA,449570623443181568,pt,0,False,"O amor de Deus por nós é imenso!!!!
Deus é incapaz de uma única coisa,de deixar de nos amar!!!!",4,NA,NA
Wed Mar 26 18:30:25 +0000 2014,0,0,0,False,2412979838,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Mar 15 19:25:31 +0000 2014,0,0,1,False,2413442385,ru,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Mar 28 03:59:42 +0000 2014,10,79,295,False,2415315876,id,subang,C0DEED,Sun Apr 13 09:16:20 +0000 2014,False,NA,455273270451777537,in,0,False,"""@NasehatSuper: Kesempatan kedua = Kesalahan untuk kedua kalinya. ~ @.kikiorizky""tambah ganteng aja nie",7,NA,NA
Sun Jan 23 19:10:56 +0000 2011,5,24,26,True,242023339,es,Facebook,C0DEED,Mon Dec 09 03:51:50 +0000 2013,False,NA,409893124123951104,es,0,False,@romoced estimado amigo como busco en el Twitter  a pablo lucio paredes ?,3,NA,NA
Mon Jan 24 02:18:47 +0000 2011,0,3,17,False,242149118,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Apr 01 14:19:23 +0000 2014,0,22,24,False,2422185535,fr,"Berlin, Germany",000000,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Apr 02 13:15:12 +0000 2014,0,0,0,False,2423789370,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Mar 20 13:36:22 +0000 2014,0,10,171,False,2424743722,en,NA,C0DEED,Thu May 08 21:16:08 +0000 2014,False,NA,464514108235476992,ar,0,False,​​​من غآدر بصمت :فلا آمل أن يعود ، ومن غآدر بودآع ف ٺآكد انه سيعود..,23,NA,NA
Sat Apr 05 10:37:28 +0000 2014,27,7,15,False,2428696195,ko,NA,C0DEED,Thu Jul 23 02:54:19 +0000 2015,False,NA,624049877622718465,ko,3726,False,RT @eden_shammos: 오늘 날씨가 하도 습해서 심호흡을 하면 자동으로 하루 권장량 물을 다 섭취할 수 있겠다!!!!!!!!!!!!!!!!!!!!!! http://t.co/eBe6A5ciZn,425,NA,NA
Mon Apr 07 07:14:09 +0000 2014,398,29,133,True,2431643161,tr,NA,C0DEED,Mon Jun 22 09:41:46 +0000 2015,False,NA,612918390450180096,tr,1,False,@iz_tv yolda olmayı ve merak etmeyi seviyoruz.,211,NA,NA
Mon Apr 07 16:52:00 +0000 2014,5,3,8,False,2432313594,en,NA,C0DEED,Thu Apr 17 01:50:48 +0000 2014,False,[u'mykidswillkillme'],456610697447620608,en,0,False,@sherib65 forgot to #mykidswillkillme,6,NA,NA
Tue Apr 08 08:03:33 +0000 2014,0,0,5,False,2433255236,id,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Jan 27 13:15:05 +0000 2011,0,0,0,False,243624032,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Mar 26 15:48:28 +0000 2014,26,18,77,False,2438104793,es,NA,C0DEED,Sat Jun 14 05:03:58 +0000 2014,False,NA,477677805665153025,pt,0,False,Sinti no soi nada amr,24,NA,NA
Fri Apr 11 10:06:16 +0000 2014,0,43,283,False,2438268096,en,NA,C0DEED,Fri Apr 11 16:23:08 +0000 2014,False,"[u'1000ADAY', u'FOLLOWME', u'FOLLOWNGAIN', u'TEAMFOLLOWBACK', u'AUTOFOLLOWBACK', u'INSTANTFOLLOWBACK']",454655900582567937,en,0,False,"EVERYDAY 675 FOLLOWERS CLICK=&gt;http://t.co/JvPYhjAbiW

#1000ADAY
#FOLLOWME
#FOLLOWNGAIN
#TEAMFOLLOWBACK
#AUTOFOLLOWBACK
#INSTANTFOLLOWBACK",13,NA,NA
Fri Apr 11 12:19:51 +0000 2014,0,0,0,False,2438416436,zh-CN,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Apr 12 13:13:45 +0000 2014,0,0,0,False,2440002374,pt,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Mar 28 00:47:40 +0000 2014,96,5,108,False,2441024673,pt,NA,C0DEED,Sun Apr 27 20:27:27 +0000 2014,False,NA,460515591393390592,pt,0,False,@valentina_real não só hoje sempre,29,NA,NA
Fri Mar 28 11:49:49 +0000 2014,0,5,14,False,2441937681,ar,NA,C0DEED,Sat Apr 26 08:06:26 +0000 2014,False,NA,459966721039036416,ar,0,False,"اللهم يا ربنا و رب كل شئ
بقدرتك على كل شئ
اغفر لنا كل شئ
ولا تسألنا عن شئ.. امين يارب ❤",39,NA,NA
Sun Apr 13 23:42:46 +0000 2014,0,4,40,False,2442848954,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Mar 29 09:37:24 +0000 2014,0,0,0,False,2444142669,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Jan 30 02:06:56 +0000 2011,1,3,2,False,244753692,en,NA,C0DEED,Sun Jan 30 02:46:23 +0000 2011,False,NA,31543720994148352,und,0,False,. . .,1,NA,NA
Sun Mar 30 20:06:32 +0000 2014,0,1,3,False,2447960056,pt,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Jan 31 18:25:57 +0000 2011,0,3,4,False,245445741,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Apr 20 14:26:59 +0000 2014,54,14,18,False,2455108104,ja,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,290,NA,NA
Mon Apr 21 15:41:12 +0000 2014,0,359,11,False,2456791249,ja,NA,C0DEED,Mon Jul 27 05:36:07 +0000 2015,False,NA,625540144431431684,ja,0,False,シイタケ、パンケーキにも見えますがおいしそうです。 / “また冗談でしばらくアイコン変更します。 - しいたげられたしいたけ２” http://t.co/6AMnfQtrl9,590,Irkutsk,28800
Wed Apr 23 07:22:15 +0000 2014,0,2,21,False,2459355271,id,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Apr 24 04:51:30 +0000 2014,0,0,11,False,2460803425,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Feb 02 09:05:38 +0000 2011,0,0,0,False,246178926,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Apr 25 04:02:25 +0000 2014,0,0,0,False,2462646427,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Apr 25 15:43:14 +0000 2014,2,1,2,False,2463398329,en,fsd,C0DEED,Wed Jul 02 03:43:41 +0000 2014,False,NA,484180585938571265,in,0,False,"@afshan_afshi 
Ramadan Mubarik http://t.co/4fwMhyeISM",4,Islamabad,18000
Sat Apr 26 12:01:13 +0000 2014,2,10,11,False,2464543627,fr,Paris,C0DEED,Mon May 19 19:42:00 +0000 2014,False,NA,468476686590550016,und,0,False,http://t.co/0mSlBmgnd8,9,NA,NA
Thu Feb 03 04:37:53 +0000 2011,0,0,9,False,246634348,en,NA,C0DEED,Thu Feb 03 06:31:50 +0000 2011,False,NA,33050007045148672,en,0,False,Today I feel happy because I have been dating,1,NA,NA
Sun Apr 27 18:25:17 +0000 2014,8,39,246,False,2466462882,en,NA,C0DEED,Sun Jul 26 08:01:35 +0000 2015,False,[u'BILLIONAIRE'],625214365600497664,en,0,False,Swaggin' my fortune over @ashleytisdale - Your turn! #BILLIONAIRE http://t.co/mcwgrSSi2l,177,NA,NA
Tue Apr 29 05:35:19 +0000 2014,0,8,65,False,2468805193,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Feb 03 20:35:08 +0000 2011,63,52,176,False,246964920,es,NA,050505,Sat Aug 23 15:47:50 +0000 2014,False,NA,503206990207008768,es,0,False,@LauVillamizar  si tuviera un Grey no! :( y matate por culpa del vecino no mia,720,Bogota,-18000
Tue Apr 29 23:22:08 +0000 2014,1,1,19,False,2469999392,en,NA,C0DEED,Fri Jul 24 22:31:51 +0000 2015,False,NA,624708599500017664,en,2148,False,"RT @itsKamaKazi: Chroma Keyboard Giveaway!
1.) RT
2.) Follow Me
*Two winners picked 7/26/2015* http://t.co/yFZ0R61l9t",2,NA,NA
Thu May 01 16:19:30 +0000 2014,4,57,39,True,2472731606,id,Bandung,C0DEED,Tue Jul 21 13:23:28 +0000 2015,False,"[u'missyou', u'jelek', u'tersayang']",623483431247196161,in,1,False,RT @Rahmah_Frisca: Kangen bgd sm org ini 😂😘😚 #missyou #jelek #tersayang @dadan_nuryadi @ Perumahan Mutiara Gading… https://t.co/9x1GR6KgPN,336,Beijing,28800
Sat May 03 07:14:29 +0000 2014,0,0,7,False,2475090138,he,NA,C0DEED,Mon Dec 08 05:06:47 +0000 2014,False,NA,541821165506138112,iw,0,False,בדוק/י את טינדר... ותראה מי בסביבה הקרובה אוהב אותך! # http://t.co/lDdaw6ox56,1,NA,NA
Sat Feb 05 01:12:55 +0000 2011,0,0,1,False,247544488,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun May 04 11:17:07 +0000 2014,0,2,14,False,2476756609,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Feb 07 15:11:22 +0000 2011,1,102,142,False,248703773,es,Granada,C0DEED,Tue Feb 04 00:21:12 +0000 2014,False,NA,430496224937250816,es,0,False,"@miguelmontoya08 completamente d acuerdo,xo nadie habla d eso xq ls seudo periodistas estos hablan de que no se agrede a cr7.vergüenza ajena",106,NA,NA
Mon Feb 07 19:30:15 +0000 2011,0,1,2,False,248807897,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun May 11 23:16:49 +0000 2014,265,84,72,False,2490516014,es,Quito - Ecuador,0099B9,Tue Jul 08 02:50:57 +0000 2014,False,NA,486341640865718273,es,0,False,"Les compartimos un poco de lo que fue el inicio de la grabación de nuestro cortometraje ""El último adiós"". http://t.co/LgFDMFQCLH",282,NA,NA
Tue May 13 21:23:51 +0000 2014,1,202,50,False,2493537913,de,Mexico City,C0DEED,Wed Apr 29 01:22:44 +0000 2015,False,NA,593223860922818561,es,6220,False,RT @DopeLizard: Cuando vas de fiesta y te emborrachas demasiado: https://t.co/9UfJX7Imwy,50,NA,NA
Thu May 15 05:40:36 +0000 2014,6,32,74,False,2495720766,en,Playa del carmen,C0DEED,Mon Jul 27 15:48:50 +0000 2015,False,NA,625694341298790401,es,0,False,Nadie se merece tus lágrimas y quien las merece no te hará llorar.,147,NA,NA
Thu May 15 10:58:14 +0000 2014,2,6,57,False,2496145693,ar,NA,C0DEED,Mon May 19 20:43:10 +0000 2014,False,NA,468492081145851905,ar,0,False,@biletwit منتهية بإذن الله,4,NA,NA
